Mon Sep  5 04:00:00 UTC 2022 | FAIL
Mon Sep  5 04:42:41 UTC 2022 | 12.443 ms
Mon Sep  5 04:42:43 UTC 2022 | 11.903 ms
Mon Sep  5 04:42:44 UTC 2022 | 112.934 ms
Mon Sep  5 04:42:45 UTC 2022 | 12.424 ms
Mon Sep  5 04:42:46 UTC 2022 | 12.784 ms
Mon Sep  5 04:42:47 UTC 2022 | 12.261 ms
Mon Sep  5 04:42:48 UTC 2022 | 12.042 ms
Mon Sep  5 04:42:49 UTC 2022 | 12.612 ms
Mon Sep  5 04:42:50 UTC 2022 | 12.430 ms
Mon Sep  5 04:42:51 UTC 2022 | 12.382 ms
Mon Sep  5 04:42:52 UTC 2022 | 12.051 ms
Mon Sep  5 04:42:53 UTC 2022 | 13.818 ms
Mon Sep  5 04:42:54 UTC 2022 | 13.464 ms
Mon Sep  5 04:42:55 UTC 2022 | 13.923 ms
Mon Sep  5 04:42:56 UTC 2022 | 12.675 ms
Mon Sep  5 04:42:57 UTC 2022 | 12.719 ms
Mon Sep  5 04:42:58 UTC 2022 | 12.098 ms
Mon Sep  5 04:42:59 UTC 2022 | 12.273 ms
Mon Sep  5 04:43:01 UTC 2022 | 12.542 ms
Mon Sep  5 04:43:02 UTC 2022 | 12.388 ms
Mon Sep  5 04:43:03 UTC 2022 | 12.885 ms
Mon Sep  5 04:43:04 UTC 2022 | 11.903 ms
Mon Sep  5 04:43:05 UTC 2022 | 231.764 ms
Mon Sep  5 04:43:06 UTC 2022 | 12.924 ms
Mon Sep  5 04:43:07 UTC 2022 | 12.151 ms
Mon Sep  5 04:43:08 UTC 2022 | 16.250 ms
Mon Sep  5 04:43:09 UTC 2022 | 13.082 ms
Mon Sep  5 04:43:10 UTC 2022 | 13.746 ms
Mon Sep  5 04:43:11 UTC 2022 | 12.685 ms
Mon Sep  5 04:43:12 UTC 2022 | 12.327 ms
Mon Sep  5 04:43:13 UTC 2022 | 11.964 ms
Mon Sep  5 04:43:14 UTC 2022 | 15.153 ms
Mon Sep  5 04:43:15 UTC 2022 | 12.790 ms
Mon Sep  5 04:43:16 UTC 2022 | 11.977 ms
Mon Sep  5 04:43:17 UTC 2022 | 13.663 ms
Mon Sep  5 04:43:19 UTC 2022 | 12.341 ms
Mon Sep  5 04:43:20 UTC 2022 | 14.207 ms
Mon Sep  5 04:43:21 UTC 2022 | 12.784 ms
Mon Sep  5 04:43:22 UTC 2022 | 12.126 ms
Mon Sep  5 04:43:23 UTC 2022 | 12.077 ms
Mon Sep  5 04:43:24 UTC 2022 | 12.838 ms
Mon Sep  5 04:43:25 UTC 2022 | 12.614 ms
Mon Sep  5 04:43:26 UTC 2022 | 11.955 ms
Mon Sep  5 04:43:27 UTC 2022 | 12.625 ms
Mon Sep  5 04:43:28 UTC 2022 | 13.282 ms
Mon Sep  5 04:43:29 UTC 2022 | 12.592 ms
Mon Sep  5 04:43:30 UTC 2022 | 12.251 ms
Mon Sep  5 04:43:31 UTC 2022 | 12.236 ms
Mon Sep  5 04:43:32 UTC 2022 | 13.086 ms
Mon Sep  5 04:43:33 UTC 2022 | 12.688 ms
Mon Sep  5 04:43:34 UTC 2022 | 12.483 ms
Mon Sep  5 04:43:35 UTC 2022 | 15.583 ms
Mon Sep  5 04:43:36 UTC 2022 | 12.976 ms
Mon Sep  5 04:43:37 UTC 2022 | 12.620 ms
Mon Sep  5 04:43:38 UTC 2022 | 12.618 ms
Mon Sep  5 04:43:39 UTC 2022 | 12.135 ms
Mon Sep  5 04:43:41 UTC 2022 | 12.066 ms
Mon Sep  5 04:43:42 UTC 2022 | 12.005 ms
Mon Sep  5 04:43:43 UTC 2022 | 12.717 ms
Mon Sep  5 04:43:44 UTC 2022 | 12.586 ms
Mon Sep  5 04:43:45 UTC 2022 | 12.929 ms
Mon Sep  5 04:43:46 UTC 2022 | 12.623 ms
Mon Sep  5 04:43:47 UTC 2022 | 12.827 ms
Mon Sep  5 04:43:48 UTC 2022 | 12.832 ms
Mon Sep  5 04:43:49 UTC 2022 | 13.972 ms
Mon Sep  5 04:43:50 UTC 2022 | 12.567 ms
Mon Sep  5 04:43:51 UTC 2022 | 12.876 ms
Mon Sep  5 04:43:52 UTC 2022 | 11.928 ms
Mon Sep  5 04:43:53 UTC 2022 | 12.948 ms
Mon Sep  5 04:43:54 UTC 2022 | 11.853 ms
Mon Sep  5 04:43:55 UTC 2022 | 11.647 ms
Mon Sep  5 04:43:56 UTC 2022 | 11.706 ms
Mon Sep  5 04:43:57 UTC 2022 | 12.560 ms
Mon Sep  5 04:43:58 UTC 2022 | 13.168 ms
Mon Sep  5 04:43:59 UTC 2022 | 14.429 ms
Mon Sep  5 04:44:00 UTC 2022 | 12.722 ms
Mon Sep  5 04:44:01 UTC 2022 | 12.494 ms
Mon Sep  5 04:44:03 UTC 2022 | 12.147 ms
Mon Sep  5 04:44:04 UTC 2022 | 12.481 ms
Mon Sep  5 04:44:05 UTC 2022 | 11.916 ms
Mon Sep  5 04:44:06 UTC 2022 | 12.295 ms
Mon Sep  5 04:44:07 UTC 2022 | 12.628 ms
Mon Sep  5 04:44:08 UTC 2022 | 12.429 ms
Mon Sep  5 04:44:09 UTC 2022 | 12.645 ms
Mon Sep  5 04:44:10 UTC 2022 | 13.300 ms
Mon Sep  5 04:44:11 UTC 2022 | 12.304 ms
Mon Sep  5 04:44:12 UTC 2022 | 11.995 ms
Mon Sep  5 04:44:13 UTC 2022 | 11.840 ms
Mon Sep  5 04:44:14 UTC 2022 | 16.431 ms
Mon Sep  5 04:44:15 UTC 2022 | 12.479 ms
Mon Sep  5 04:44:16 UTC 2022 | 12.697 ms
Mon Sep  5 04:44:17 UTC 2022 | 12.660 ms
Mon Sep  5 04:44:18 UTC 2022 | 12.312 ms
Mon Sep  5 04:44:19 UTC 2022 | 12.890 ms
Mon Sep  5 04:44:20 UTC 2022 | 14.891 ms
Mon Sep  5 04:44:21 UTC 2022 | 12.853 ms
Mon Sep  5 04:44:22 UTC 2022 | 12.434 ms
Mon Sep  5 04:44:23 UTC 2022 | 12.086 ms
Mon Sep  5 04:44:24 UTC 2022 | 12.142 ms
Mon Sep  5 04:44:26 UTC 2022 | 12.513 ms
Mon Sep  5 04:44:27 UTC 2022 | 12.048 ms
Mon Sep  5 04:44:28 UTC 2022 | 12.420 ms
Mon Sep  5 04:44:29 UTC 2022 | 14.872 ms
Mon Sep  5 04:44:30 UTC 2022 | 12.447 ms
Mon Sep  5 04:44:31 UTC 2022 | 12.927 ms
Mon Sep  5 04:44:32 UTC 2022 | 12.736 ms
Mon Sep  5 04:44:33 UTC 2022 | 11.988 ms
Mon Sep  5 04:44:34 UTC 2022 | 12.004 ms
Mon Sep  5 04:44:35 UTC 2022 | 14.011 ms
Mon Sep  5 04:44:36 UTC 2022 | 12.088 ms
Mon Sep  5 04:44:37 UTC 2022 | 12.569 ms
Mon Sep  5 04:44:38 UTC 2022 | 12.551 ms
Mon Sep  5 04:44:39 UTC 2022 | 12.349 ms
Mon Sep  5 04:44:40 UTC 2022 | 12.075 ms
Mon Sep  5 04:44:41 UTC 2022 | 12.670 ms
Mon Sep  5 04:44:42 UTC 2022 | 12.299 ms
Mon Sep  5 04:44:43 UTC 2022 | 12.441 ms
Mon Sep  5 04:44:44 UTC 2022 | 12.610 ms
Mon Sep  5 04:44:45 UTC 2022 | 21.046 ms
Mon Sep  5 04:44:46 UTC 2022 | 12.675 ms
Mon Sep  5 04:44:47 UTC 2022 | 13.039 ms
Mon Sep  5 04:44:48 UTC 2022 | 11.824 ms
Mon Sep  5 04:44:50 UTC 2022 | 12.204 ms
Mon Sep  5 04:44:51 UTC 2022 | 12.271 ms
Mon Sep  5 04:44:52 UTC 2022 | 12.269 ms
Mon Sep  5 04:44:53 UTC 2022 | 12.048 ms
Mon Sep  5 04:44:54 UTC 2022 | 12.430 ms
Mon Sep  5 04:44:55 UTC 2022 | 12.454 ms
Mon Sep  5 04:44:56 UTC 2022 | 13.780 ms
Mon Sep  5 04:44:57 UTC 2022 | 12.721 ms
Mon Sep  5 04:44:58 UTC 2022 | 12.589 ms
Mon Sep  5 04:44:59 UTC 2022 | 12.706 ms
Mon Sep  5 04:45:00 UTC 2022 | 11.767 ms
Mon Sep  5 04:45:01 UTC 2022 | 12.626 ms
Mon Sep  5 04:45:02 UTC 2022 | 14.379 ms
Mon Sep  5 04:45:03 UTC 2022 | 12.239 ms
Mon Sep  5 04:45:04 UTC 2022 | 12.296 ms
Mon Sep  5 04:45:05 UTC 2022 | 12.541 ms
Mon Sep  5 04:45:06 UTC 2022 | 12.112 ms
Mon Sep  5 04:45:07 UTC 2022 | 12.080 ms
Mon Sep  5 04:45:08 UTC 2022 | 13.465 ms
Mon Sep  5 04:45:09 UTC 2022 | 11.822 ms
Mon Sep  5 04:45:10 UTC 2022 | 11.973 ms
Mon Sep  5 04:45:11 UTC 2022 | 12.106 ms
Mon Sep  5 04:45:12 UTC 2022 | 11.648 ms
Mon Sep  5 04:45:14 UTC 2022 | 12.556 ms
Mon Sep  5 04:45:15 UTC 2022 | 12.932 ms
Mon Sep  5 04:45:16 UTC 2022 | 12.973 ms
Mon Sep  5 04:45:17 UTC 2022 | 12.125 ms
Mon Sep  5 04:45:18 UTC 2022 | 13.029 ms
Mon Sep  5 04:45:19 UTC 2022 | 12.999 ms
Mon Sep  5 04:45:20 UTC 2022 | 12.314 ms
Mon Sep  5 04:45:21 UTC 2022 | 12.483 ms
Mon Sep  5 04:45:22 UTC 2022 | 11.836 ms
Mon Sep  5 04:45:23 UTC 2022 | 12.584 ms
Mon Sep  5 04:45:24 UTC 2022 | 12.918 ms
Mon Sep  5 04:45:25 UTC 2022 | 12.157 ms
Mon Sep  5 04:45:26 UTC 2022 | 11.861 ms
Mon Sep  5 04:45:27 UTC 2022 | 12.240 ms
Mon Sep  5 04:45:28 UTC 2022 | 12.098 ms
Mon Sep  5 04:45:29 UTC 2022 | 12.426 ms
Mon Sep  5 04:45:30 UTC 2022 | 12.008 ms
Mon Sep  5 04:45:31 UTC 2022 | 12.022 ms
Mon Sep  5 04:45:32 UTC 2022 | 11.997 ms
Mon Sep  5 04:45:33 UTC 2022 | 12.162 ms
Mon Sep  5 04:45:34 UTC 2022 | 12.184 ms
Mon Sep  5 04:45:35 UTC 2022 | 11.798 ms
Mon Sep  5 04:45:37 UTC 2022 | 11.676 ms
Mon Sep  5 04:45:38 UTC 2022 | 12.592 ms
Mon Sep  5 04:45:39 UTC 2022 | 11.841 ms
Mon Sep  5 04:45:40 UTC 2022 | 12.356 ms
Mon Sep  5 04:45:41 UTC 2022 | 12.758 ms
Mon Sep  5 04:45:42 UTC 2022 | 12.207 ms
Mon Sep  5 04:45:43 UTC 2022 | 11.978 ms
Mon Sep  5 04:45:44 UTC 2022 | 12.435 ms
Mon Sep  5 04:45:45 UTC 2022 | 18.518 ms
Mon Sep  5 04:45:46 UTC 2022 | 12.777 ms
Mon Sep  5 04:45:47 UTC 2022 | 12.584 ms
Mon Sep  5 04:45:48 UTC 2022 | 12.965 ms
Mon Sep  5 04:45:49 UTC 2022 | 13.215 ms
Mon Sep  5 04:45:50 UTC 2022 | 12.683 ms
Mon Sep  5 04:45:51 UTC 2022 | 15.547 ms
Mon Sep  5 04:45:52 UTC 2022 | 12.738 ms
Mon Sep  5 04:45:53 UTC 2022 | 12.590 ms
Mon Sep  5 04:45:54 UTC 2022 | 11.677 ms
Mon Sep  5 04:45:55 UTC 2022 | 14.244 ms
Mon Sep  5 04:45:56 UTC 2022 | 12.535 ms
Mon Sep  5 04:45:57 UTC 2022 | 12.091 ms
Mon Sep  5 04:45:58 UTC 2022 | 12.461 ms
Mon Sep  5 04:45:59 UTC 2022 | 12.038 ms
Mon Sep  5 04:46:01 UTC 2022 | 12.369 ms
Mon Sep  5 04:46:02 UTC 2022 | 12.309 ms
Mon Sep  5 04:46:03 UTC 2022 | 19.786 ms
Mon Sep  5 04:46:04 UTC 2022 | 12.583 ms
Mon Sep  5 04:46:05 UTC 2022 | 14.480 ms
Mon Sep  5 04:46:06 UTC 2022 | 12.290 ms
Mon Sep  5 04:46:07 UTC 2022 | 11.694 ms
Mon Sep  5 04:46:08 UTC 2022 | 12.515 ms
Mon Sep  5 04:46:09 UTC 2022 | 11.909 ms
Mon Sep  5 04:46:10 UTC 2022 | 12.967 ms
Mon Sep  5 04:46:11 UTC 2022 | 12.374 ms
Mon Sep  5 04:46:12 UTC 2022 | 12.011 ms
Mon Sep  5 04:46:13 UTC 2022 | 12.156 ms
Mon Sep  5 04:46:14 UTC 2022 | 13.142 ms
Mon Sep  5 04:46:15 UTC 2022 | 12.632 ms
Mon Sep  5 04:46:16 UTC 2022 | 12.670 ms
Mon Sep  5 04:46:17 UTC 2022 | 12.434 ms
Mon Sep  5 04:46:18 UTC 2022 | 12.217 ms
Mon Sep  5 04:46:19 UTC 2022 | 12.660 ms
Mon Sep  5 04:46:20 UTC 2022 | 13.520 ms
Mon Sep  5 04:46:21 UTC 2022 | 12.412 ms
Mon Sep  5 04:46:22 UTC 2022 | 12.049 ms
Mon Sep  5 04:46:24 UTC 2022 | 12.024 ms
Mon Sep  5 04:46:25 UTC 2022 | 11.775 ms
Mon Sep  5 04:46:26 UTC 2022 | 12.218 ms
Mon Sep  5 04:46:27 UTC 2022 | 14.979 ms
Mon Sep  5 04:46:28 UTC 2022 | 12.829 ms
Mon Sep  5 04:46:29 UTC 2022 | 14.848 ms
Mon Sep  5 04:46:30 UTC 2022 | 12.659 ms
Mon Sep  5 04:46:31 UTC 2022 | 12.145 ms
Mon Sep  5 04:46:32 UTC 2022 | 13.812 ms
Mon Sep  5 04:46:33 UTC 2022 | 85.739 ms
Mon Sep  5 04:46:34 UTC 2022 | 12.580 ms
Mon Sep  5 04:46:35 UTC 2022 | 12.483 ms
Mon Sep  5 04:46:36 UTC 2022 | 12.081 ms
Mon Sep  5 04:46:37 UTC 2022 | 12.544 ms
Mon Sep  5 04:46:38 UTC 2022 | 12.055 ms
Mon Sep  5 04:46:39 UTC 2022 | 12.505 ms
Mon Sep  5 04:46:40 UTC 2022 | 12.308 ms
Mon Sep  5 04:46:41 UTC 2022 | 14.817 ms
Mon Sep  5 04:46:42 UTC 2022 | 14.984 ms
Mon Sep  5 04:46:43 UTC 2022 | 12.404 ms
Mon Sep  5 04:46:44 UTC 2022 | 12.371 ms
Mon Sep  5 04:46:46 UTC 2022 | 12.525 ms
Mon Sep  5 04:46:47 UTC 2022 | 12.329 ms
Mon Sep  5 04:46:48 UTC 2022 | 12.048 ms
Mon Sep  5 04:46:49 UTC 2022 | 12.450 ms
Mon Sep  5 04:46:50 UTC 2022 | 11.937 ms
Mon Sep  5 04:46:51 UTC 2022 | 12.878 ms
Mon Sep  5 04:46:52 UTC 2022 | 12.358 ms
Mon Sep  5 04:46:53 UTC 2022 | 11.601 ms
Mon Sep  5 04:46:54 UTC 2022 | 12.210 ms
Mon Sep  5 04:46:55 UTC 2022 | 12.554 ms
Mon Sep  5 04:46:56 UTC 2022 | 17.337 ms
Mon Sep  5 04:46:57 UTC 2022 | 12.958 ms
Mon Sep  5 04:46:58 UTC 2022 | 11.998 ms
Mon Sep  5 04:46:59 UTC 2022 | 12.853 ms
Mon Sep  5 04:47:00 UTC 2022 | 12.527 ms
Mon Sep  5 04:47:01 UTC 2022 | 11.674 ms
Mon Sep  5 04:47:02 UTC 2022 | 12.465 ms
Mon Sep  5 04:47:03 UTC 2022 | 12.251 ms
Mon Sep  5 04:47:04 UTC 2022 | 12.488 ms
Mon Sep  5 04:47:05 UTC 2022 | 12.833 ms
Mon Sep  5 04:47:06 UTC 2022 | 12.201 ms
Mon Sep  5 04:47:07 UTC 2022 | 12.427 ms
Mon Sep  5 04:47:09 UTC 2022 | 12.420 ms
Mon Sep  5 04:47:10 UTC 2022 | 12.133 ms
Mon Sep  5 04:47:11 UTC 2022 | 12.263 ms
Mon Sep  5 04:47:12 UTC 2022 | 12.032 ms
Mon Sep  5 04:47:13 UTC 2022 | 12.500 ms
Mon Sep  5 04:47:14 UTC 2022 | 12.501 ms
Mon Sep  5 04:47:15 UTC 2022 | 12.433 ms
Mon Sep  5 04:47:16 UTC 2022 | 12.625 ms
Mon Sep  5 04:47:17 UTC 2022 | 12.845 ms
Mon Sep  5 04:47:18 UTC 2022 | 13.021 ms
Mon Sep  5 04:47:19 UTC 2022 | 11.698 ms
Mon Sep  5 04:47:20 UTC 2022 | 12.510 ms
Mon Sep  5 04:47:21 UTC 2022 | 13.030 ms
Mon Sep  5 04:47:22 UTC 2022 | 12.369 ms
Mon Sep  5 04:47:23 UTC 2022 | 12.473 ms
Mon Sep  5 04:47:24 UTC 2022 | 12.018 ms
Mon Sep  5 04:47:25 UTC 2022 | 13.062 ms
Mon Sep  5 04:47:27 UTC 2022 | 14.378 ms
Mon Sep  5 04:47:28 UTC 2022 | 12.390 ms
Mon Sep  5 04:47:29 UTC 2022 | 12.257 ms
Mon Sep  5 04:47:30 UTC 2022 | 11.938 ms
Mon Sep  5 04:47:31 UTC 2022 | 12.173 ms
Mon Sep  5 04:47:32 UTC 2022 | 13.148 ms
Mon Sep  5 04:47:33 UTC 2022 | 215.117 ms
Mon Sep  5 04:47:34 UTC 2022 | 252.515 ms
Mon Sep  5 04:47:35 UTC 2022 | 157.511 ms
Mon Sep  5 04:47:36 UTC 2022 | 16.566 ms
Mon Sep  5 04:47:38 UTC 2022 | 12.830 ms
Mon Sep  5 04:47:39 UTC 2022 | 21.605 ms
Mon Sep  5 04:47:40 UTC 2022 | 12.067 ms
Mon Sep  5 04:47:41 UTC 2022 | 12.515 ms
Mon Sep  5 04:47:42 UTC 2022 | 12.310 ms
Mon Sep  5 04:47:43 UTC 2022 | 12.251 ms
Mon Sep  5 04:47:44 UTC 2022 | 12.609 ms
Mon Sep  5 04:47:45 UTC 2022 | 13.437 ms
Mon Sep  5 04:47:46 UTC 2022 | 12.411 ms
Mon Sep  5 04:47:47 UTC 2022 | 12.039 ms
Mon Sep  5 04:47:48 UTC 2022 | 12.915 ms
Mon Sep  5 04:47:49 UTC 2022 | 12.344 ms
Mon Sep  5 04:47:50 UTC 2022 | 12.713 ms
Mon Sep  5 04:47:51 UTC 2022 | 12.851 ms
Mon Sep  5 04:47:52 UTC 2022 | 14.968 ms
Mon Sep  5 04:47:53 UTC 2022 | 80.879 ms
Mon Sep  5 04:47:54 UTC 2022 | 12.418 ms
Mon Sep  5 04:47:55 UTC 2022 | 13.190 ms
Mon Sep  5 04:47:57 UTC 2022 | 12.768 ms
Mon Sep  5 04:47:58 UTC 2022 | 12.245 ms
Mon Sep  5 04:47:59 UTC 2022 | 12.017 ms
Mon Sep  5 04:48:00 UTC 2022 | 16.280 ms
Mon Sep  5 04:48:01 UTC 2022 | 13.053 ms
Mon Sep  5 04:48:02 UTC 2022 | 12.310 ms
Mon Sep  5 04:48:03 UTC 2022 | 12.718 ms
Mon Sep  5 04:48:04 UTC 2022 | 12.708 ms
Mon Sep  5 04:48:05 UTC 2022 | 13.309 ms
Mon Sep  5 04:48:06 UTC 2022 | 12.844 ms
Mon Sep  5 04:48:07 UTC 2022 | 12.702 ms
Mon Sep  5 04:48:08 UTC 2022 | 12.899 ms
Mon Sep  5 04:48:09 UTC 2022 | 12.754 ms
Mon Sep  5 04:48:10 UTC 2022 | 12.329 ms
Mon Sep  5 04:48:11 UTC 2022 | 12.893 ms
Mon Sep  5 04:48:12 UTC 2022 | 12.668 ms
Mon Sep  5 04:48:13 UTC 2022 | 13.091 ms
Mon Sep  5 04:48:14 UTC 2022 | 12.557 ms
Mon Sep  5 04:48:15 UTC 2022 | 12.954 ms
Mon Sep  5 04:48:16 UTC 2022 | 14.264 ms
Mon Sep  5 04:48:17 UTC 2022 | 12.778 ms
Mon Sep  5 04:48:18 UTC 2022 | 13.015 ms
Mon Sep  5 04:48:20 UTC 2022 | 12.692 ms
Mon Sep  5 04:48:21 UTC 2022 | 51.171 ms
Mon Sep  5 04:48:22 UTC 2022 | 13.681 ms
Mon Sep  5 04:48:23 UTC 2022 | 11.963 ms
Mon Sep  5 04:48:24 UTC 2022 | 12.665 ms
Mon Sep  5 04:48:25 UTC 2022 | 16.397 ms
Mon Sep  5 04:48:26 UTC 2022 | 160.749 ms
Mon Sep  5 04:48:27 UTC 2022 | 157.664 ms
Mon Sep  5 04:48:28 UTC 2022 | 202.309 ms
Mon Sep  5 04:48:29 UTC 2022 | 12.972 ms
Mon Sep  5 04:48:30 UTC 2022 | 13.392 ms
Mon Sep  5 04:48:32 UTC 2022 | 12.519 ms
Mon Sep  5 04:48:33 UTC 2022 | 13.763 ms
Mon Sep  5 04:48:34 UTC 2022 | 12.217 ms
Mon Sep  5 04:48:35 UTC 2022 | 12.660 ms
Mon Sep  5 04:48:36 UTC 2022 | 12.692 ms
Mon Sep  5 04:48:37 UTC 2022 | 12.466 ms
Mon Sep  5 04:48:38 UTC 2022 | 25.078 ms
Mon Sep  5 04:48:39 UTC 2022 | 12.439 ms
Mon Sep  5 04:48:40 UTC 2022 | 19.585 ms
Mon Sep  5 04:48:41 UTC 2022 | 12.487 ms
Mon Sep  5 04:48:42 UTC 2022 | 337.301 ms
Mon Sep  5 04:48:43 UTC 2022 | 14.672 ms
Mon Sep  5 04:48:44 UTC 2022 | 648.996 ms
Mon Sep  5 04:48:46 UTC 2022 | 78.948 ms
Mon Sep  5 04:48:47 UTC 2022 | 22.702 ms
Mon Sep  5 04:48:48 UTC 2022 | 40.159 ms
Mon Sep  5 04:48:49 UTC 2022 | 88.394 ms
Mon Sep  5 04:48:50 UTC 2022 | 14.701 ms
Mon Sep  5 04:48:51 UTC 2022 | 50.149 ms
Mon Sep  5 04:48:53 UTC 2022 | 12.621 ms
Mon Sep  5 04:48:54 UTC 2022 | 32.531 ms
Mon Sep  5 04:48:55 UTC 2022 | 12.874 ms
Mon Sep  5 04:48:56 UTC 2022 | 12.836 ms
Mon Sep  5 04:48:57 UTC 2022 | 13.541 ms
Mon Sep  5 04:48:58 UTC 2022 | 11.977 ms
Mon Sep  5 04:48:59 UTC 2022 | 12.584 ms
Mon Sep  5 04:49:00 UTC 2022 | 12.638 ms
Mon Sep  5 04:49:01 UTC 2022 | 12.198 ms
Mon Sep  5 04:49:02 UTC 2022 | 12.636 ms
Mon Sep  5 04:49:03 UTC 2022 | 12.958 ms
Mon Sep  5 04:49:04 UTC 2022 | 12.534 ms
Mon Sep  5 04:49:05 UTC 2022 | 12.406 ms
Mon Sep  5 04:49:06 UTC 2022 | 12.077 ms
Mon Sep  5 04:49:07 UTC 2022 | 13.956 ms
Mon Sep  5 04:49:08 UTC 2022 | 12.425 ms
Mon Sep  5 04:49:09 UTC 2022 | 12.702 ms
Mon Sep  5 04:49:10 UTC 2022 | 13.152 ms
Mon Sep  5 04:49:11 UTC 2022 | 12.358 ms
Mon Sep  5 04:49:12 UTC 2022 | 12.902 ms
Mon Sep  5 04:49:13 UTC 2022 | 12.145 ms
Mon Sep  5 04:49:15 UTC 2022 | 12.966 ms
Mon Sep  5 04:49:16 UTC 2022 | 12.062 ms
Mon Sep  5 04:49:17 UTC 2022 | 12.317 ms
Mon Sep  5 04:49:18 UTC 2022 | 12.973 ms
Mon Sep  5 04:49:19 UTC 2022 | 13.157 ms
Mon Sep  5 04:49:20 UTC 2022 | 13.764 ms
Mon Sep  5 04:49:21 UTC 2022 | 13.952 ms
Mon Sep  5 04:49:22 UTC 2022 | 12.365 ms
Mon Sep  5 04:49:23 UTC 2022 | 12.627 ms
Mon Sep  5 04:49:24 UTC 2022 | 13.056 ms
Mon Sep  5 04:49:25 UTC 2022 | 12.674 ms
Mon Sep  5 04:49:26 UTC 2022 | 12.847 ms
Mon Sep  5 04:49:27 UTC 2022 | 12.414 ms
Mon Sep  5 04:49:28 UTC 2022 | 12.090 ms
Mon Sep  5 04:49:29 UTC 2022 | 11.994 ms
Mon Sep  5 04:49:30 UTC 2022 | 12.103 ms
Mon Sep  5 04:49:31 UTC 2022 | 12.689 ms
Mon Sep  5 04:49:32 UTC 2022 | 12.691 ms
Mon Sep  5 04:49:33 UTC 2022 | 12.354 ms
Mon Sep  5 04:49:34 UTC 2022 | 12.631 ms
Mon Sep  5 04:49:35 UTC 2022 | 12.380 ms
Mon Sep  5 04:49:36 UTC 2022 | 13.003 ms
Mon Sep  5 04:49:38 UTC 2022 | 12.450 ms
Mon Sep  5 04:49:39 UTC 2022 | 12.988 ms
Mon Sep  5 04:49:40 UTC 2022 | 12.799 ms
Mon Sep  5 04:49:41 UTC 2022 | 13.155 ms
Mon Sep  5 04:49:42 UTC 2022 | 13.227 ms
Mon Sep  5 04:49:43 UTC 2022 | 13.663 ms
Mon Sep  5 04:49:44 UTC 2022 | 11.868 ms
Mon Sep  5 04:49:45 UTC 2022 | 12.952 ms
Mon Sep  5 04:49:46 UTC 2022 | 12.342 ms
Mon Sep  5 04:49:47 UTC 2022 | 13.395 ms
Mon Sep  5 04:49:48 UTC 2022 | 12.263 ms
Mon Sep  5 04:49:49 UTC 2022 | 12.666 ms
Mon Sep  5 04:49:50 UTC 2022 | 16.585 ms
Mon Sep  5 04:49:51 UTC 2022 | 12.227 ms
Mon Sep  5 04:49:52 UTC 2022 | 11.874 ms
Mon Sep  5 04:49:53 UTC 2022 | 57.126 ms
Mon Sep  5 04:49:54 UTC 2022 | 12.458 ms
Mon Sep  5 04:49:55 UTC 2022 | 12.328 ms
Mon Sep  5 04:49:56 UTC 2022 | 11.988 ms
Mon Sep  5 04:49:57 UTC 2022 | 13.792 ms
Mon Sep  5 04:49:58 UTC 2022 | 13.132 ms
Mon Sep  5 04:50:00 UTC 2022 | 12.243 ms
Mon Sep  5 04:50:01 UTC 2022 | 12.877 ms
Mon Sep  5 04:50:02 UTC 2022 | 13.371 ms
Mon Sep  5 04:50:03 UTC 2022 | 12.759 ms
Mon Sep  5 04:50:04 UTC 2022 | 12.707 ms
Mon Sep  5 04:50:05 UTC 2022 | 12.224 ms
Mon Sep  5 04:50:06 UTC 2022 | 14.152 ms
Mon Sep  5 04:50:07 UTC 2022 | 12.499 ms
Mon Sep  5 04:50:08 UTC 2022 | 13.252 ms
Mon Sep  5 04:50:09 UTC 2022 | 12.374 ms
Mon Sep  5 04:50:10 UTC 2022 | 12.590 ms
Mon Sep  5 04:50:11 UTC 2022 | 107.024 ms
Mon Sep  5 04:50:12 UTC 2022 | 12.191 ms
Mon Sep  5 04:50:13 UTC 2022 | 13.028 ms
Mon Sep  5 04:50:14 UTC 2022 | 16.661 ms
Mon Sep  5 04:50:15 UTC 2022 | 12.494 ms
Mon Sep  5 04:50:16 UTC 2022 | 12.935 ms
Mon Sep  5 04:50:17 UTC 2022 | 13.655 ms
Mon Sep  5 04:50:19 UTC 2022 | 12.632 ms
Mon Sep  5 04:50:20 UTC 2022 | 12.150 ms
Mon Sep  5 04:50:21 UTC 2022 | 12.026 ms
Mon Sep  5 04:50:22 UTC 2022 | 12.885 ms
Mon Sep  5 04:50:23 UTC 2022 | 12.420 ms
Mon Sep  5 04:50:24 UTC 2022 | 13.788 ms
Mon Sep  5 04:50:25 UTC 2022 | 12.879 ms
Mon Sep  5 04:50:26 UTC 2022 | 13.659 ms
Mon Sep  5 04:50:27 UTC 2022 | 13.002 ms
Mon Sep  5 04:50:28 UTC 2022 | 12.741 ms
Mon Sep  5 04:50:29 UTC 2022 | 13.148 ms
Mon Sep  5 04:50:30 UTC 2022 | 13.096 ms
Mon Sep  5 04:50:31 UTC 2022 | 12.836 ms
Mon Sep  5 04:50:32 UTC 2022 | 12.718 ms
Mon Sep  5 04:50:33 UTC 2022 | 12.996 ms
Mon Sep  5 04:50:34 UTC 2022 | 12.158 ms
